,speaker,recording,year,topic,VowelN,t1,t2,timetoIPend,VowelQ,vstress,word,wstress,VoiceQ,hnr_mid,hnr_mean,f0_mid,f0_mean,duration,center
1,S01,21_06_14_cargos_65,2021,new topic,4,8.747339432976938,8.828870879044626,0.7355314279237284,a,2_pre_n,libertad,,,3.9979657857806155,4.069050889946755,138.17185736746345,132.06450549554705,0.0815314460676877,8.788105156010783
2,S01,21_06_14_cargos_65,2021,new topic,3,8.946276161382096,9.018023833921662,0.5365946995185702,i,1_pre_n,sin,,,-102.19930719791306,11.556608863862479,113.1477332772183,110.40464366858575,0.0717476725395656,8.982149997651879
3,S01,21_06_14_cargos_65,2021,new topic,2,9.07521363056223,9.156745076629917,0.4076572303384367,a,n,cargos,penultimate,whisper,-200.0,,,,0.0815314460676877,9.115979353596074
4,S01,21_06_14_cargos_65,2021,new topic,1,9.227272432052533,9.312065135962929,0.255598428848133,o,1_poost_n,cargos,penultimate,whisper,-200.0,,,,0.08479270391039506,9.269668784007731
0,S01,21_06_14_racismo_70,2021,same topic,5,9.650917389057174,9.738879495449757,1.0672043815348022,a,3_pre_n,caras,,,18.2882952036123,16.896816189210004,148.45070749327314,148.16349855599,0.08796210639258284,9.694898442253464
1,S01,21_06_14_racismo_70,2021,same topic,4,10.084764388383306,10.130981766318392,0.6333573822086702,e,2_pre_n,del,,,7.95891895453607,5.528908638405831,149.0000614955915,149.5467411979291,0.04621737793508629,10.107873077350849
2,S01,21_06_14_racismo_70,2021,same topic,3,10.202544157959816,10.269633900123651,0.5155776126321605,a,1_pre_n,racismo,penultimate,,14.361238875833374,9.782575828063745,124.15667821034646,125.09783316067465,0.06708974216383545,10.236089029041732
3,S01,21_06_14_racismo_70,2021,same topic,2,10.394868085496142,10.453012528704798,0.32325368509583363,i,n,racismo,penultimate,whisper,-200.0,,119.96855961761878,121.02464302038373,0.05814444320865597,10.42394030710047
4,S01,21_06_14_racismo_70,2021,same topic,1,10.617009676216394,10.718121770591976,0.10111209437558166,o,1_post_n,racismo,penultimate,whisper,-200.0,,,,0.10111209437558166,10.667565723404184
0,S01,21_07_08_nacional_187,2021,new topic,5,8.622889130917896,8.686760795109352,0.6294468217862175,a,4_pre_n,radio,,,8.521029879025004,8.18994684814078,155.18794008189127,153.5055727582242,0.06387166419145629,8.654824963013624
1,S01,21_07_08_nacional_187,2021,new topic,4,8.717953933435414,8.81747489857094,0.5343820192686994,io,3_pre_n,radio,,,8.878760610466196,8.846264327483729,136.12419459012102,134.1573638478324,0.09952096513552533,8.767714416003177
2,S01,21_07_08_nacional_187,2021,new topic,3,8.834386242887938,8.920538720169437,0.41794970981617574,a,2_pre_n,nacional,ultimate,,11.433625311360299,10.170698522017698,123.14195635444707,126.06135834192126,0.08615247728149988,8.877462481528688
3,S01,21_07_08_nacional_187,2021,new topic,2,9.015603522686956,9.080960574417748,0.23673243001715782,io,1_pre_n,nacional,ultimate,whisper,-200.0,,,,0.06535705173079265,9.048282048552352
4,S01,21_07_08_nacional_187,2021,new topic,1,9.114194911545846,9.212230489142035,0.13814104115826709,a,n,nacional,ultimate,whisper,-200.0,,,,0.09803557759618897,9.16321270034394
0,S01,21_06_14_ingresos_64,2021,new topic,5,8.723607106354555,8.828254356070316,1.231252149077152,ue,3_pre_n,triplique,,,3.9912253217754863,6.476380020454004,113.01839067409357,112.2828239694286,0.10464724971576089,8.775930731212435
1,S01,21_06_14_ingresos_64,2021,new topic,4,9.226505800101243,9.27201738342858,0.7283534553304634,u,2_pre_n,sus,,,14.248764232432634,7.395990293028141,145.55972005741694,144.45210155735245,0.04551158332733607,9.249261591764911
2,S01,21_06_14_ingresos_64,2021,new topic,3,9.396897173396912,9.467485260742503,0.5579620820347948,i,1_pre_n,ingresos,penultimate,,22.326123178435143,17.490043874802733,122.02120384300068,122.88883480533883,0.07058808734559108,9.432191217069708
3,S01,21_06_14_ingresos_64,2021,new topic,2,9.569601545752125,9.638602978538731,0.38525770967958195,e,n,ingresos,penultimate,whisper,-200.0,,,,0.06900143278660664,9.604102262145428
4,S01,21_06_14_ingresos_64,2021,new topic,1,9.74577541669665,9.829458005395301,0.2090838387350562,o,1_post_n,ingresos,penultimate,whisper,-200.0,,,,0.0836825886986503,9.787616711045976
0,S01,21_07_14_comunistas_238,2021,adjacent topic,5,8.431065982916547,8.54872170850193,1.0029561807291696,io,3_pre_n,osios,,,9.876406455383735,14.97485647084794,147.32319553954517,148.92804904477995,0.11765572558538295,8.489893845709238
1,S01,21_07_14_comunistas_238,2021,adjacent topic,4,8.7140354495143,8.764672090905478,0.7199867141314158,o,2_pre_n,comunistas,penultimate,,9.013762457561493,6.147467645512898,153.62512786589608,151.53665984727505,0.050636641391177406,8.739353770209888
2,S01,21_07_14_comunistas_238,2021,adjacent topic,3,8.836159114045962,8.925517892971568,0.5978630495997539,u,1_pre_n,comunistas,penultimate,,22.519488214646564,12.794502429043758,127.19084711443409,130.45475464891922,0.08935877892560562,8.880838503508766
3,S01,21_07_14_comunistas_238,2021,adjacent topic,2,8.944878961738784,9.017855297861361,0.4891432019069324,i,n,comunistas,penultimate, whisper,-200.0,5.531923852066436,,,0.07297633612257748,8.981367129800073
4,S01,21_07_14_comunistas_238,2021,adjacent topic,1,9.135511023446742,9.257634687978404,0.29851114019897373,a,1_post_n,comunistas,penultimate, whisper,-200.0,,,,0.1221236645316619,9.196572855712574
0,S01,00_04_03_africanos_41,2000,new topic,5,8.061186335385793,8.113863033797422,0.8575048701947523,e,3_pre_n,entre,,,11.815709121963984,12.585934783572117,186.48939659857174,186.61433772182394,0.05267669841162892,8.087524684591607
1,S01,00_04_03_africanos_41,2000,new topic,4,8.18477715899843,8.313475872030851,0.7339140465821146,ea,2_pre_n,africanos,penultimate,,1.203692404314335,7.000783522914339,167.24706247359651,167.97506990506986,0.12869871303242064,8.249126515514641
2,S01,00_04_03_africanos_41,2000,new topic,3,8.408306502686317,8.456568520073475,0.5103847028942283,i,1_pre_n,africanos,penultimate,,11.62241805756064,8.652394527540029,164.82789103443787,166.05236849295807,0.04826201738715774,8.432437511379895
3,S01,00_04_03_africanos_41,2000,new topic,2,8.52095228416233,8.602201274294371,0.397738921418215, a,n,africanos,penultimate,whisper,-204.47897141354315,1.6279487759685034,,113.13017264168211,0.08124899013204079,8.56157677922835
4,S01,00_04_03_africanos_41,2000,new topic,1,8.674170949345394,8.73089998732679,0.24452025623515183,o,1_post_n,africanos,penultimate,whisper,-200.0,,,,0.0567290379813965,8.702535468336091
0,S01,21_07_12_caiga_214,2021,new topic,5,12.193577545137419,12.324239832754609,0.8473896734923301,e,3_pre_n,de,,,8.368017127022561,11.007429741066474,142.86741217758174,141.27621199911871,0.13066228761718968,12.258908688946015
1,S01,21_07_12_caiga_214,2021,new topic,4,12.417702924972497,12.469821028460254,0.6232642936572521,e,2_pre_n,esa,,,1.4710487984661493,1.5808406891057467,,,0.05211810348775714,12.443761976716376
2,S01,21_07_12_caiga_214,2021,new topic,3,12.57986389285823,12.647397210053633,0.4611033257715196,a,1_pre_n,esa,,,-0.46146636240451183,-0.23638192902618005,,,0.06753331719540334,12.61363055145593
3,S01,21_07_12_caiga_214,2021,new topic,2,12.758715441542387,12.839461799058629,0.28225177708736204,ai,n,caiga,penultimate,whisper,-190.78896849142436,0.3838320806736905,,,0.08074635751624193,12.799088620300509
4,S01,21_07_12_caiga_214,2021,new topic,1,12.945900179420947,13.04096721862975,0.09506703920880177,a,1_post_n,caiga,penultimate,whisper,-0.5045130641077937,-1.8968398739623182,,,0.09506703920880177,12.99343369902535
0,S01,21_07_14_ano_240,2021,new topic,5,9.428975293022242,9.47360757717196,0.7119094581592069,i,3_pre_n,final,,,10.293286235985818,7.930191814976659,153.04966333884656,155.29525579535112,0.044632284149717094,9.451291435097101
1,S01,21_07_14_ano_240,2021,new topic,4,9.536100950305306,9.597842276712413,0.6047838008761435,a,2_pre_n,final,,,7.424690243107936,5.731657834202288,133.34213069740193,133.22344109759092,0.06174132640710717,9.566971613508858
2,S01,21_07_14_ano_240,2021,new topic,3,9.651401017692073,9.704959758671732,0.4894837334893758,e,1_pre_n,este,,,11.303808850209078,7.810025747709201,103.90080576347773,104.437369364237,0.05355874097965874,9.678180388181904
3,S01,21_07_14_ano_240,2021,new topic,2,9.79102426132723,9.913019171336455,0.349860489854219,ea,n,ano,penultimate,creaky,-200.0,1.6915668540955702,,,0.12199491000922436,9.852021716331842
4,S01,21_07_14_ano_240,2021,new topic,1,10.019773715547148,10.14088475118145,0.1211110356343017,o,1_post_n,ano,penultimate,whisper,-200.0,,,,0.1211110356343017,10.0803292333643
0,S01,21_05_10_disco_279,2021,same topic,5,10.456506077162716,10.489236418872508,0.5282773364361066,e,3_pre_n,este,,,6.3008959830558045,3.1358704493996763,185.8817274599634,184.36384504282734,0.032730341709791944,10.472871248017611
1,S01,21_05_10_disco_279,2021,same topic,4,10.521222889179805,10.571062273146989,0.46356052441901774,ue,2_pre_n,nuevo,,,6.8732083238577495,6.358724682467163,80.03808229400191,80.20103591566891,0.04983938396718379,10.546142581163398
2,S01,21_05_10_disco_279,2021,same topic,3,10.580732601379427,10.68413072632627,0.40405081221939554,o,1_pre_n,nuevo,,,9.284162152963544,6.619866068404236,135.25721724224053,130.9328641306406,0.10339812494684253,10.632431663852849
3,S01,21_05_10_disco_279,2021,same topic,2,10.707319380468086,10.793608463157538,0.2774640331307374,i,n,disco,penultimate,,-56.3705546418943,0.3943272303707043,,90.26502036155877,0.08628908268945246,10.750463921812813
4,S01,21_05_10_disco_279,2021,same topic,1,10.915603373166762,10.984783413598823,0.06918004043206061,o,1_post_n,disco,penultimate,whisper,-214.67516227233943,-2.222351427828083,,,0.06918004043206061,10.950193393382794
0,S01,21_05_10_disco_278,2021,same topic,5,10.100252144602456,10.134955806386309,0.7286340968265552,o,3_pre_n,proximo,,,1.3043852068006045,2.1324377386427416,,,0.03470366178385298,10.117603975494383
1,S01,21_05_10_disco_278,2021,same topic,4,10.295773113089119,10.326046520177162,0.5331131283398918,i,2_pre_n,proximo,,,13.943089942073575,10.800214725948724,163.04142192857637,163.9282543089438,0.030273407088042603,10.31090981663314
2,S01,21_05_10_disco_278,2021,same topic,3,10.37625607339635,10.439018014920338,0.45263016803266076,o,1_pre_n,proximo,,,-2.9157400409931356,0.4885139640782232,,144.36314523420955,0.06276194152398773,10.407637044158344
3,S01,21_05_10_disco_278,2021,same topic,2,10.456516112836105,10.521493181708,0.3723701285929053,i,n,disco,penultimate,,-200.0,,,,0.0649770688718938,10.489004647272052
4,S01,21_05_10_disco_278,2021,same topic,1,10.711255757845231,10.82888624142901,0.11763048358377937,o,1_post_n,disco,penultimate,whisper,-200.0,,,,0.11763048358377937,10.77007099963712
0,S01,21_06_08_mil_92,2021,same topic,5,8.557800651779957,8.597893161380934,0.8174299500405873,o,4_pre_n,menos,,,17.85759804897243,15.372057847110483,184.96522443997912,183.9023398212914,0.04009250960097788,8.577846906580445
1,S01,21_06_08_mil_92,2021,same topic,4,8.704902787502162,8.766863938703674,0.670327814318382,u,3_pre_n,uno,,,17.63951851995346,13.87147952045234,168.86045749266208,167.40863587944654,0.06196115120151191,8.735883363102918
2,S01,21_06_08_mil_92,2021,same topic,3,8.779985123663995,8.844862093745578,0.5952454781565493,o,2_pre_n,uno,,,21.40109508824042,15.230877473030192,151.33245088955266,151.48049532134215,0.064876970081583,8.812423608704787
3,S01,21_06_08_mil_92,2021,same topic,2,8.978769685646764,9.034899199088134,0.39646091617377976,ie,1_pre_n,cien,,,9.595633499207182,8.064235182773446,147.33009606953954,146.88882888252934,0.05612951344136974,9.006834442367449
4,S01,21_06_08_mil_92,2021,same topic,1,9.164052834258976,9.301696626614646,0.21117776756156736,i,n,mil,ultimate,creaky,-184.78105704113167,6.184070414999281,,148.68199715387712,0.1376437923556697,9.232874730436812
0,S01,21_07_14_diverso_246,2021,same topic,5,7.9659130894892485,8.042027424551957,0.753387515864155,u,3_pre_n,mundo,,,11.274115387935817,16.270666868186023,149.83388736871558,152.97470939914314,0.0761143350627087,8.003970257020603
1,S01,21_07_14_diverso_246,2021,same topic,4,8.140976060133479,8.22926868880622,0.5783245452199246,o,2_pre_n,mundo,,,16.035417908255283,13.602988621863702,149.60332726040727,149.30995081503062,0.08829262867274146,8.185122374469849
2,S01,21_07_14_diverso_246,2021,same topic,3,8.293204730258896,8.348007051504046,0.4260958750945072,i,1_pre_n,diverso,penultimate,,22.448425925712737,13.2719330022053,111.8933299288463,109.22334395511922,0.054802321245150054,8.32060589088147
3,S01,21_07_14_diverso_246,2021,same topic,2,8.377993125680073,8.443451453834003,0.34130747967333086,e,n,diverso,penultimate,whisper,-200.0,,,,0.06545832815393027,8.410722289757038
4,S01,21_07_14_diverso_246,2021,same topic,1,8.58502411705064,8.719300605353403,0.1342764883027634,o,1_post_n,diverso,penultimate,whisper,-200.0,,,,0.1342764883027634,8.652162361202022
0,S01,93_01_28_moda_197,1993,new topic (end),5,7.874839342658784,7.9318526463776005,0.5180356493782545,io,3_pre_n,negocio,,,10.514567909280736,8.811677033506674,159.59538726856732,161.2873220373304,0.057013303718816744,7.903345994518192
1,S01,93_01_28_moda_197,1993,new topic (end),4,7.957968350973886,8.009670539072301,0.4349066410631526,e,2_pre_n,de,,,5.778582047767369,5.5464290366344455,152.3228239410359,150.61658458964968,0.05170218809841565,7.9838194450230935
2,S01,93_01_28_moda_197,1993,new topic (end),3,8.04616620125942,8.117129988845482,0.34670879077761896,a,1_pre_n,la,,,-214.28964016504256,-0.22944988026418384,,147.60049399939768,0.07096378758606292,8.08164809505245
3,S01,93_01_28_moda_197,1993,new topic (end),2,8.185052471249284,8.250947416864914,0.20782252078775443,o,n,moda*,penultimate,whisper,3.3554488889704874,2.976260265663655,,117.963385495681,0.06589494561563036,8.217999944057098
4,S01,93_01_28_moda_197,1993,new topic (end),1,8.289470615840205,8.392874992037038,0.10340437619683307,a,1_post_n,moda*,penultimate,whisper,-58.69990187181327,6.295282332311905,202.88222211774476,257.88602869730164,0.10340437619683307,8.341172803938623
0,S01,21_06_24_ahora_23,2021,same topic,5,9.739697257597662,9.805990075623194,0.8449462106815542,ee,3_pre_n,te,,,11.312850606295017,6.847086487963965,153.04066455669803,149.2044067229671,0.06629281802553244,9.772843666610427
1,S01,21_06_24_ahora_23,2021,same topic,4,9.93221812384323,10.014080877279628,0.6524253444359864,ue,2_pre_n,encuentras,,,10.326251826896916,7.351376352029104,133.99364573846427,133.61211577422878,0.0818627534363987,9.97314950056143
2,S01,21_06_24_ahora_23,2021,same topic,3,10.126642163254674,10.165380787648685,0.45800130502454195,a,1_pre_n,encuentras,,,5.979927059217446,5.820631550847975,125.60514781988206,122.77008203879178,0.03873862439401066,10.14601147545168
3,S01,21_06_24_ahora_23,2021,same topic,2,10.25095097239558,10.420523818799548,0.3336924958836356,aho,n,ahora,penultimate,creaky,-200.0,5.713127110317738,111.53839703225019,121.55122082888553,0.16957284640396786,10.335737395597565
4,S01,21_06_24_ahora_23,2021,same topic,1,10.472418957138693,10.584643468279216,0.11222451114052312,a,1_post_n,ahora,penultimate,whisper,-200.0,2.8267624604287747,,,0.11222451114052312,10.528531212708955
0,S01,21_07_06_rey_129,2021,new topic,5,7.932568577959154,7.9916072370279085,0.7582883161070804,e,4_pre_n,retrato,,,13.03266564153787,9.043906947677137,133.37262524600206,133.9324128829856,0.059038659068754384,7.962087907493531
1,S01,21_07_06_rey_129,2021,new topic,4,8.09197295744479,8.16946119747253,0.5988839366214442,a,3_pre_n,retrato,,,17.901789467668422,11.010179825784487,129.5515599528984,131.64181506192332,0.07748824002774057,8.13071707745866
2,S01,21_07_06_rey_129,2021,new topic,3,8.249492899468468,8.3107455082523,0.44136399459776676,o,2_pre_n,retrato,,creaky,13.190122069498297,9.886842644146029,131.79625772875912,130.2178043775478,0.061252608783831874,8.280119203860384
3,S01,21_07_06_rey_129,2021,new topic,2,8.357976435507304,8.406683329239026,0.33288045855893067,e,1_pre_n,del,,creaky,14.99588576272015,12.09878389472831,121.06156197468889,120.85674966330456,0.048706893731722545,8.382329882373165
4,S01,21_07_06_rey_129,2021,new topic,1,8.57029025893536,8.690856894066235,0.12056663513087429,ey,n,rey,ultimate,whisper,-200.0,,,,0.12056663513087429,8.630573576500797
0,S01,21_06_24_visitar_16,2021,new topic,5,7.33760714302889,7.389046144919646,0.7220713556287812,a,4_pre_n,vayan,,,6.114190579160282,9.799104478233932,178.99877928786196,178.3981103601092,0.05143900189075534,7.363326643974268
1,S01,21_06_24_visitar_16,2021,new topic,4,7.464000119103317,7.503681634847614,0.5956783795543545,e,3_pre_n,de,,,12.8440114560782,13.026377687898988,165.5350450521541,164.0747542987976,0.0396815157442969,7.483840876975465
2,S01,21_06_24_visitar_16,2021,new topic,3,7.5565903225066755,7.61390806747066,0.503088176150996,i,2_pre_n,visitar,ultimate,,13.578794121749668,9.751212124181743,138.89259539377736,139.43311717508965,0.05731774496398412,7.585249194988668
3,S01,21_06_24_visitar_16,2021,new topic,2,7.7048066966999755,7.790048471261798,0.35487180195769596,i,1_pre_n,visitar,ultimate,whisper,-130.18866926838584,1.7999526200250682,,,0.08524177456182258,7.747427583980887
4,S01,21_06_24_visitar_16,2021,new topic,1,7.870881188518699,7.976698563836823,0.18879731013897239,a,n,visitar,ultimate,whisper,-197.70860241436617,1.553591638816041,92.74141782903436,92.90744180108516,0.10581737531812418,7.923789876177761
